filename,width,height,class,xmin,ymin,xmax,ymax
439_jpg.rf.b4ebc9a9dd7cabda3ad5f5948ca2d223.jpg,640,640,Peugeot Persia Pars,37,72,639,640
50_jpg.rf.b4ec2f0ae4037b0b75dc16a8afe1a058.jpg,640,640,Renault Tondar 90,135,79,640,640
50_jpg.rf.b4ec2f0ae4037b0b75dc16a8afe1a058.jpg,640,640,Renault Tondar 90,0,57,362,439
445_jpg.rf.b4fbfb34f25cf8e341d173dadd01fbf4.jpg,640,640,Pride Saipa111,41,97,571,519
382_jpg.rf.b4faa52fc1eda609dd4cbdc23e32e911.jpg,640,640,Saipa Quik,0,19,640,640
297_jpg.rf.b4fec30a07a41136c9f0c309cebfb4e9.jpg,640,640,Peugeot Persia Pars,0,0,640,576
374_jpg.rf.b5057ff153dfe57f3b450de64765fea6.jpg,640,640,Saipa Quik,0,0,640,640
20_jpg.rf.b43d05c05fc53b347e8ea933bb86ed65.jpg,640,640,Peugeot Persia Pars,18,115,638,491
L6NW0RTAA_jpg.rf.b50a626241637d208fbf25704d1b9578.jpg,640,640,Pride Saipa131,8,210,627,511
236_jpg.rf.b53218eeb6723efe781045f8bba7728d.jpg,640,640,Saipa Quik,0,74,640,633
1_jpg.rf.b53c699733a6761c52a5662c597b9811.jpg,640,640,Renault Tondar 90,26,29,640,624
47_jpg.rf.b53d4fe0934bb12813ab62dc9bc2acab.jpg,640,640,Renault Tondar 90,96,73,552,589
310_jpg.rf.b582a9c98fcb42a70ba39e4528120977.jpg,640,640,Saipa Quik,0,159,640,604
20_jpg.rf.b615df8662666efc75c2f534326d398a.jpg,640,640,Peugeot 206,17,137,632,565
649d871c90d76_jpg.rf.b5fb63fd8d5fc604f3dbef2b29f194d1.jpg,640,640,Pride Saipa131,0,62,640,640
231_jpg.rf.b5f465d2450cf457eff41028dab9654b.jpg,640,640,Pride Saipa111,0,81,554,640
MA71X_jpg.rf.b625418f4cb97ddda15899de2ec345c0.jpg,640,640,Pride Saipa131,0,0,640,640
216_jpg.rf.b66b4887d0392dec1a25c67556c1bed4.jpg,640,640,Renault Tondar 90,0,109,625,640
351_jpg.rf.b6855149b9d2e68b9da063d25ff0d79a.jpg,640,640,Saipa Quik,67,35,587,581
463_jpg.rf.b67517f4b4c2a524bc3d25d9bfe7dda0.jpg,640,640,Saipa Quik,0,0,640,640
PYSJYE_jpg.rf.b648744e142e1b9e37bb395739bbda98.jpg,640,640,Pride Saipa131,0,75,640,533
458_jpg.rf.b6b8969a21dcfe5625fe77813a581a53.jpg,640,640,Peugeot 206,0,28,640,633
QQUJYLK_jpg.rf.b6a57d4a9ab32612a7e04a8f58ecbbfb.jpg,640,640,Pride Saipa131,0,17,590,607
149_jpg.rf.b6b80ae0c61561ed63403111cbe022e6.jpg,640,640,Renault Tondar 90,89,140,521,589
276_jpg.rf.b6b958a8567ba183c69a25d45bfbdfec.jpg,640,640,Renault Tondar 90,0,48,640,640
NOEVA_jpg.rf.b6bd481a21ba3719737eaf8ab4c80e4f.jpg,640,640,Pride Saipa131,0,0,640,640
139_jpg.rf.b6ea792b50cae83383e660b56d2de8ec.jpg,640,640,Peugeot Persia Pars,0,17,640,640
rsnGWANwVo0Goqf2eap6BRhNOsIHRrLGASAASuwR_jpeg.rf.b707e824a39bd85194d5f72a9a92d76f.jpg,640,640,Pride Saipa131,0,0,640,640
267_jpg.rf.b70261b88069725435f111a07b0b38c2.jpg,640,640,Saipa Quik,8,16,625,597
182_jpg.rf.b726ef1eda1d8d09389a3257bb756b61.jpg,640,640,Saipa Quik,0,0,640,640
484_jpg.rf.b73c2bdde419112958d05b98bdb11944.jpg,640,640,Saipa Quik,0,130,612,640
110_jpg.rf.b72d8542d38fa52df433e7e96f0e5d21.jpg,640,640,Saipa Quik,14,121,597,602
172_jpg.rf.b7549812aebac3f33ff878054bfa8fd7.jpg,640,640,Peugeot 206,58,0,640,640
434_jpg.rf.b75808f76f2d5fd7b79c8399b2f8d3af.jpg,640,640,Saipa Quik,0,0,640,640
18_jpg.rf.b79a716b45baa6223fd73e3460ee0480.jpg,640,640,Saipa Quik,0,0,640,608
438_jpg.rf.b769b07859f292110707e216f7768efe.jpg,640,640,Peugeot 206,102,83,640,631
389_jpg.rf.b7ba39226f476d9e1efed0887393e71d.jpg,640,640,Renault Tondar 90,0,182,640,640
486_jpg.rf.b7d1acf02c6a40dca679b8e2decff1f6.jpg,640,640,Renault Tondar 90,125,362,509,616
278_jpg.rf.b7d44d3729c7dff9257df54277bb0717.jpg,640,640,Saipa Quik,77,71,616,523
139_jpg.rf.b80ccdba1f8839ccf3e7db020d45df11.jpg,640,640,Peugeot Persia Pars,30,93,636,629
484_jpg.rf.b7ef5e406e40119e94f4deb0cf7583d8.jpg,640,640,Renault Tondar 90,117,0,493,600
492_jpg.rf.b81f976be9b8e5d840395fb2171f1d8d.jpg,640,640,Saipa Quik,2,4,615,640
396_jpg.rf.b7c1867707abf269a55efaca972c963c.jpg,640,640,Saipa Quik,132,189,514,612
122_jpg.rf.b83fc308cfbf7fac34b308319bbf69c2.jpg,640,640,Renault Tondar 90,0,0,640,640
468_jpg.rf.b848422d1fef8bcc08efc4adb81dd147.jpg,640,640,Pride Saipa111,10,0,640,640
30_jpg.rf.b82301abe8c29da345a0c68f04d88cb8.jpg,640,640,Peugeot 206,0,7,640,524
R47OF_jpg.rf.b7a6dd94c12bf058af18da9d4ef247ac.jpg,640,640,Pride Saipa131,25,0,640,591
395_jpg.rf.b89e5cdc1f05b0ea21aaaa3ea5f0f8a7.jpg,640,640,Pride Saipa111,0,7,631,640
AGXM9I5_jpg.rf.b855b05751c20cec1133b5ff248e7a0a.jpg,640,640,Pride Saipa111,33,117,561,505
282_jpg.rf.b8a5b4d85d57c330c46095b17ee7cad5.jpg,640,640,Renault Tondar 90,7,26,637,587
173_jpg.rf.b8b12127ac99145810f4e1fe1345777c.jpg,640,640,Renault Tondar 90,43,0,640,640
222_jpg.rf.b8bdbdcc2788f88e67dd60f9f4a0db58.jpg,640,640,Renault Tondar 90,0,74,640,640
168_jpg.rf.b8c3ae5188ee12e8d8b097d219659342.jpg,640,640,Renault Tondar 90,0,0,640,640
81_jpg.rf.b8c414d051003ee499825b017a22dce2.jpg,640,640,Pride Saipa111,0,0,640,589
5GZ5CSK5_jpg.rf.b8ce859e199ebc9d6ea5e435aed65aba.jpg,640,640,Pride Saipa131,63,23,504,586
449_jpg.rf.b8d652ac350368871148e6e18d7ca39e.jpg,640,640,Renault Tondar 90,0,42,602,640
182_jpg.rf.b913340f299dc5e2181468ca659a1ff0.jpg,640,640,Peugeot 206,0,0,640,640
359_jpg.rf.b93d6fbd99a25ab59346e160e8aaa6f8.jpg,640,640,Renault Tondar 90,25,48,585,640
89_jpg.rf.b93ccef6607144b3aea561ebfab14e47.jpg,640,640,Saipa Quik,35,0,640,640
233_jpg.rf.b94a7d6ba74fffff67845df79d2d3825.jpg,640,640,Peugeot 206,0,0,640,640
109_jpg.rf.b947f76e70ea48dfc5588b6cac12f2cc.jpg,640,640,Peugeot Persia Pars,0,132,640,565
1N9SHX_jpg.rf.b95534d24546bea02e8b45f5185e771f.jpg,640,640,Pride Saipa131,134,18,608,522
223_jpg.rf.b94c9fcb2cc533118df0a6d35d0ece14.jpg,640,640,Peugeot Persia Pars,0,0,640,640
450_jpg.rf.b95714b3d6d7f9b13c2489bec74279bf.jpg,640,640,Peugeot Persia Pars,0,0,640,640
MKWR9KBI_jpg.rf.b95a7b96cd259f87cb66046c016eaaf6.jpg,640,640,Pride Saipa131,0,39,640,640
126_jpg.rf.b96ed560d065ee9cdaa6d036246ed52f.jpg,640,640,Renault Tondar 90,0,0,559,640
185_jpg.rf.b971dbdd421c785765f94b815ef83daf.jpg,640,640,Renault Tondar 90,63,77,604,555
432_jpg.rf.b964e4fe7d2954859feeccd31ea6bcb8.jpg,640,640,Saipa Quik,0,0,640,640
484_jpg.rf.b97bcfacdc70235c061d392f987f3780.jpg,640,640,Saipa Quik,25,116,640,640
219_jpg.rf.b9d2da4ed8ca4db238446a144a01953b.jpg,640,640,Peugeot 206,0,0,640,640
329_jpg.rf.b9971edd4f6be9f4e5e1010db4db6e10.jpg,640,640,Peugeot Persia Pars,0,7,640,515
330_jpg.rf.b9805ebf124186ae37debd75c414ef75.jpg,640,640,Peugeot 206,0,2,640,640
373_jpg.rf.b991e0cb880fd62761eeeb6e3bccf29c.jpg,640,640,Renault Tondar 90,20,27,627,532
169_jpg.rf.ba223437e8b3eef2761f74f03cff867d.jpg,640,640,Peugeot Persia Pars,0,0,640,640
6688597db8f1482389d0e88eaf09ca0b_jpg.rf.b9e84e143758cf019abf0bd55203f7f2.jpg,640,640,Pride Saipa131,27,41,614,640
224_jpg.rf.ba32b0e839a2fc854c528d0354b6f5e2.jpg,640,640,Renault Tondar 90,41,82,618,544
213_jpg.rf.ba09c7bc108983c4773febb3d82efb41.jpg,640,640,Renault Tondar 90,0,215,640,617
283_jpg.rf.ba6ca3c0fc104ff8734d5fc217e44e76.jpg,640,640,Peugeot Persia Pars,0,32,640,640
232_jpg.rf.ba7535e958e3c1fd66b4df1c55f7ca58.jpg,640,640,Saipa Quik,33,96,598,591
410_jpg.rf.ba82f194b33bc7b5fa187c773905da54.jpg,640,640,Pride Saipa111,0,53,639,640
309_jpg.rf.ba5fbb7daf9bcd280bfb61a53df54419.jpg,640,640,Pride Saipa111,0,105,630,628
218_jpg.rf.bad1bcb17b5d7ddeb4862159462bc914.jpg,640,640,Pride Saipa111,0,0,640,609
381_jpeg.rf.baa7ca79bda8b3d8a5df48077b8c06ee.jpg,640,640,Renault Tondar 90,34,161,606,550
411_jpg.rf.bac3fd48cffac0af40d443eff8c0d067.jpg,640,640,Peugeot 206,51,132,558,493
367_jpg.rf.bb14e401cc1f2d037dde149568ee2e35.jpg,640,640,Pride Saipa111,0,0,640,640
233_jpg.rf.bb1bac9198acf24def538a4ea95fbcaf.jpg,640,640,Peugeot 206,3,0,640,633
181_jpg.rf.bb50120cf3cb26216800c6b9f3dd3bc4.jpg,640,640,Peugeot 206,7,84,543,630
464_jpg.rf.baacc36de6b8af8834b6044ce4ce714e.jpg,640,640,Peugeot 206,0,0,640,631
BM9I0D_jpg.rf.bb07bf1c7da66b778e458719a56f5a9d.jpg,640,640,Pride Saipa131,13,105,592,597
236_jpg.rf.bb56dacae229bc01ceef80e66e33ccce.jpg,640,640,Peugeot 206,0,161,636,552
127_jpg.rf.bb555cfbaebef05428db36457beaf513.jpg,640,640,Renault Tondar 90,210,195,587,615
140_jpg.rf.bb57cd78e227c84f9018e65e182c2c5b.jpg,640,640,Pride Saipa111,112,157,568,528
L95O_jpg.rf.bb6c94a75622aa969f5484dd8db4b2dd.jpg,640,640,Pride Saipa131,31,39,633,524
3SR1Z_jpg.rf.bb61438992956bce76f1dff6a73af73d.jpg,640,640,Pride Saipa131,189,81,463,388
199_jpg.rf.bb7ccdc04965245b7ad193aabddf0921.jpg,640,640,Peugeot Persia Pars,3,47,634,470
DQWZ38I_jpg.rf.bb8dc8174cb6653c2a79edd687d43040.jpg,640,640,Pride Saipa131,7,4,627,485
35_jpg.rf.bbef3fb53ca6cdfe63a86a213d78b99b.jpg,640,640,Peugeot Persia Pars,89,99,555,545
HNI_jpg.rf.bbf544a8641d160b242fd8ca4e06e0d5.jpg,640,640,Pride Saipa131,82,81,640,505
J157_jpg.rf.bbf56032e502931049b57b2f73d8bab6.jpg,640,640,Pride Saipa131,3,0,582,566
92_jpg.rf.bbfdee4e1e03c42a8cf8c73d9dac1205.jpg,640,640,Pride Saipa111,0,0,640,640
222_jpg.rf.bc0dcb796f051bae59154aac8d8b6bff.jpg,640,640,Pride Saipa111,0,0,640,640
39_jpg.rf.bb55b9380dfe5170d3ba4846ee81db64.jpg,640,640,Saipa Quik,143,28,447,567
147_jpg.rf.bc3af1728eff8fb71614eb4f05713546.jpg,640,640,Saipa Quik,0,0,640,640
432_jpeg.rf.bc2b12dbcd509054f8338a83325b8228.jpg,640,640,Pride Saipa111,0,0,640,640
006U9IQM22_jpg.rf.bc3465b5cb83ee5749604c334a3eb943.jpg,640,640,Pride Saipa131,123,29,563,525
51_jpg.rf.bc5c33cdc60703a43cab9fe15f83725c.jpg,640,640,Peugeot 206,31,105,596,570
477_jpg.rf.bc85ee569dbd902485142e06f735a620.jpg,640,640,Saipa Quik,48,128,640,528
214_jpg.rf.bc8b2b66a9fa3e449045e88bf5166a85.jpg,640,640,Saipa Quik,40,61,534,596
3AEV9136_jpg.rf.bc3f7907c0c430b9f22cc069a3d67a50.jpg,640,640,Pride Saipa131,0,0,638,640
278_jpg.rf.bc93ef7b5903c3ae3da34adc0b364a1c.jpg,640,640,Peugeot 206,0,169,640,640
245_jpg.rf.bcf702f4dd4c47c00c6c5ccdbfed129f.jpg,640,640,Pride Saipa111,20,87,608,583
165_jpg.rf.bced0ad4392ca68b747f9b8380c58e03.jpg,640,640,Peugeot Persia Pars,0,0,640,640
204_jpg.rf.bc9aed8f180cf1b20a025f24b4990248.jpg,640,640,Peugeot Persia Pars,0,0,640,469
262_jpg.rf.bd2b52fcb00a7f02ac3f3858012438ca.jpg,640,640,Peugeot 206,33,105,600,550
6_jpg.rf.bd2283976cbd9ff9fcf510290f8b1fcb.jpg,640,640,Saipa Quik,101,78,554,535
272_jpg.rf.bd08e8cbab138a4cc5a344914cf4ae54.jpg,640,640,Saipa Quik,50,57,588,534
292_jpg.rf.bd4a292aa51b8c5eff8ad4b35626dfd8.jpg,640,640,Pride Saipa111,99,208,565,579
68_jpg.rf.bd4eca67cae3f3f5a4a14496a40d7b48.jpg,640,640,Saipa Quik,0,0,640,640
396_jpg.rf.bd58d9b066e16a30a013aa524383a78f.jpg,640,640,Saipa Quik,108,127,613,640
101_jpeg.rf.bd94d906b12061d2f1622b4010361053.jpg,640,640,Pride Saipa111,0,50,640,571
462_jpg.rf.bda0a628f89c7d0828c0ba4bd13c68f7.jpg,640,640,Pride Saipa111,0,0,586,640
356_jpg.rf.bd7f92a4fa47b2762b3d9ba77030fe78.jpg,640,640,Pride Saipa111,0,138,420,640
W0PX_jpg.rf.bd80ac26c829360e99bcb889e2cd7e94.jpg,640,640,Pride Saipa131,7,0,640,592
363_jpg.rf.bde4d3fe53ae1e51e8d4901ec97e1634.jpg,640,640,Peugeot 206,0,24,629,633
303_jpg.rf.bdf5adde7d70e36447944ca0b210e595.jpg,640,640,Renault Tondar 90,56,78,605,529
16_jpg.rf.be31a68b75f0fbbd794d87ca6ce6d87a.jpg,640,640,Pride Saipa111,0,2,640,638
401_jpg.rf.be0922393c431604543b685b515dc371.jpg,640,640,Renault Tondar 90,0,45,640,640
95_jpg.rf.be436cd5d5ce58bb7261b654e6ce1ce6.jpg,640,640,Peugeot Persia Pars,124,45,523,590
389_jpg.rf.bd4e9ab1bc702ec80ef709d1c808f3b5.jpg,640,640,Peugeot Persia Pars,0,158,640,594
401_jpg.rf.be4afd3c126200b1083727fc725839f5.jpg,640,640,Pride Saipa111,0,0,640,640
298_jpg.rf.be4dd717b25cfbfb8b7b58a3c741b0c0.jpg,640,640,Saipa Quik,79,0,640,640
102_jpg.rf.be5cd19fec098fa436866f51fc34aa5d.jpg,640,640,Renault Tondar 90,78,146,510,597
385_jpg.rf.be562bac8d12e7859843abb3f75c5fa7.jpg,640,640,Renault Tondar 90,0,64,631,640
38_jpg.rf.be882ed1e89b27e81ef9ab9fc81dbee7.jpg,640,640,Renault Tondar 90,43,57,621,520
4H48U3FZJE_jpg.rf.be62ceac46299be5e7f882b41459adbe.jpg,640,640,Pride Saipa111,118,407,413,590
169_jpg.rf.be7ff9a9eec552a6bbda79aa6bd9e41d.jpg,640,640,Peugeot Persia Pars,0,0,640,640
488_jpg.rf.bea0131cba1596a6474b04e6375410e2.jpg,640,640,Renault Tondar 90,79,123,569,483
435_jpg.rf.beb648a8f30ce7ee58c8f5c6d5496166.jpg,640,640,Pride Saipa111,0,19,640,536
207_jpeg.rf.bec23ab70a51893283f05fb6f1c60a7d.jpg,640,640,Peugeot 206,0,17,640,640
311_jpg.rf.bec47ccd32a07b12e45871c26ff2850b.jpg,640,640,Saipa Quik,40,124,615,561
94_jpg.rf.beaf642f5ad380c6bddc9822beec4547.jpg,640,640,Saipa Quik,0,0,640,640
286_jpg.rf.bed0e240f3ab3ab685d95cc14e831386.jpg,640,640,Peugeot Persia Pars,2,98,620,599
6_jpg.rf.bef7408f5b9fb083d8bc97daa05189f6.jpg,640,640,Renault Tondar 90,55,78,582,501
327_jpg.rf.beee192cba386a4bc74dea10f68d9042.jpg,640,640,Peugeot Persia Pars,0,49,587,583
298_jpg.rf.bee12059bbea6d1ae213deaa5206d131.jpg,640,640,Pride Saipa111,0,116,505,601
28YM7N6FM9_jpg.rf.bf21a1ea8c42ae689ec6ebdc6709e072.jpg,640,640,Pride Saipa111,0,130,640,561
18_jpg.rf.bf2c92d0920bfbbfb2db9844dd12aee7.jpg,640,640,Peugeot 206,124,191,501,579
370_jpg.rf.bf223dbc1bc97d0ba2262208ae58fb52.jpg,640,640,Peugeot Persia Pars,0,104,640,526
272_jpg.rf.bf2d44026f8f59a946e42f1d3e267510.jpg,640,640,Saipa Quik,0,22,627,624
359_jpg.rf.bf3b50fdcc4b0b8cf9753e9e80480dcb.jpg,640,640,Renault Tondar 90,99,100,537,583
453_jpg.rf.bf501d1dcf222a2ad07abab0061c7733.jpg,640,640,Pride Saipa111,56,13,566,632
483_jpg.rf.bf44581d9e3f7a95a6771a5b195cf89a.jpg,640,640,Renault Tondar 90,0,20,640,568
318_jpg.rf.bf531cd18ba23266cd2f2d3912a79c0e.jpg,640,640,Saipa Quik,0,0,640,640
286_jpg.rf.bf55408b48bbd803770e6d94e77ac4a8.jpg,640,640,Pride Saipa111,0,0,640,639
322_jpg.rf.bf66fe8055d8f08bacadb87446bcacc1.jpg,640,640,Peugeot Persia Pars,0,0,615,595
317_jpg.rf.bf8dfddc7cf11ddb8c7434864a087aff.jpg,640,640,Pride Saipa111,0,0,640,537
266_jpg.rf.bf9646760caa2b8ad8c0cb7e9a6c5f03.jpg,640,640,Renault Tondar 90,0,0,640,640
96_jpg.rf.bfcbb1b313b406350f89c2e082b9055a.jpg,640,640,Saipa Quik,8,133,632,557
95_jpg.rf.bf912d181b60351adfe20d12dff06e29.jpg,640,640,Saipa Quik,18,106,639,577
DLS7_jpg.rf.bff48eec9fb0a7527c18eaf4cab81dee.jpg,640,640,Pride Saipa111,202,227,510,546
241_jpg.rf.c003dfb8f319e6044ce98df42b6351e9.jpg,640,640,Renault Tondar 90,62,80,640,609
69_jpg.rf.c057d71cfad7e9f15b16c2b1fb711d3d.jpg,640,640,Renault Tondar 90,177,149,627,555
193_jpg.rf.c004f0bc7c9dbff4390a7a9da4311656.jpg,640,640,Peugeot Persia Pars,45,18,604,546
327_jpg.rf.c052facb00bdd893e686ccbb79f501a1.jpg,640,640,Pride Saipa111,0,29,640,640
158_jpg.rf.c058f0972a444416a357b7c865bcaa92.jpg,640,640,Renault Tondar 90,0,0,640,640
147_jpg.rf.c07f1a09c90f1a69c22e1459f889fd0e.jpg,640,640,Peugeot 206,134,47,511,593
Y264P_jpg.rf.c06e50ae1ec8727b7a694d209643369f.jpg,640,640,Pride Saipa131,0,0,640,640
6JKRHNX8_jpg.rf.c08f493b43e22f293a95b752df47f3f6.jpg,640,640,Pride Saipa131,74,132,623,640
8_jpg.rf.c0a1aecc12ffe2e948c390caafec1568.jpg,640,640,Saipa Quik,62,79,612,607
493_jpg.rf.c0b5dec0ad2c45d0cf4153df07bc2a08.jpg,640,640,Pride Saipa111,34,77,626,600
27_jpg.rf.c0dfcb1c89700035f8d6a19be9e12d5d.jpg,640,640,Peugeot Persia Pars,13,88,568,583
81_jpg.rf.c0c2937a6dffd8bfb77fe329eb9b4f67.jpg,640,640,Peugeot Persia Pars,0,0,640,640
25_jpg.rf.c0a856ac2d3828009220f0ce7410e1a7.jpg,640,640,Peugeot Persia Pars,0,15,640,572
488_jpg.rf.c0aa569517f92be6fb71fa928bf44bcc.jpg,640,640,Peugeot Persia Pars,59,0,568,502
2WKGKPGKI_jpg.rf.c0da5c3bb4f31e4d6e06df0cedf34e34.jpg,640,640,Pride Saipa111,29,94,607,583
L95O_jpg.rf.c0cec052181bba85369898f88b956a7e.jpg,640,640,Pride Saipa131,0,0,640,636
274_jpg.rf.c0fc57edfa68400b1a290aa2a1a54709.jpg,640,640,Pride Saipa111,51,45,538,486
450_jpg.rf.c0e32487e56486867dda1e9942589e93.jpg,640,640,Peugeot Persia Pars,0,0,640,623
474_jpg.rf.c0e81281caefe834dd82a55f7f1429aa.jpg,640,640,Saipa Quik,0,97,640,595
271_jpg.rf.c0fd350ae94b7fe2fc79ecab6014a6b3.jpg,640,640,Saipa Quik,29,16,571,640
293_jpg.rf.c101a10ea52a89c2b6ca30dec8e41763.jpg,640,640,Peugeot 206,0,28,612,603
NUR_jpg.rf.c15944a32869049b47b41b3e70f24888.jpg,640,640,Pride Saipa131,125,175,617,621
LLY8828D_jpg.rf.c1825a35c5772b077adabf3f0f3398d9.jpg,640,640,Pride Saipa131,124,43,566,524
140_jpg.rf.c1874514632d65e8ad33ee10f5b775f8.jpg,640,640,Peugeot 206,0,0,640,640
211_jpg.rf.c182ea23098b2c2ae2ee81e4c9dad987.jpg,640,640,Renault Tondar 90,15,0,640,527
483_jpg.rf.c199f3d78fa223958e7f4a4f1223a8b1.jpg,640,640,Peugeot 206,0,0,605,640
417_jpg.rf.c19b92fc93e92fad8350449e18d9db1e.jpg,640,640,Peugeot 206,69,57,474,536
415_jpg.rf.c1b0ecc80fde3fad3e4d2ec08dfc6995.jpg,640,640,Renault Tondar 90,0,0,634,539
303_jpg.rf.c1b52eeee41f05c307852542928d6095.jpg,640,640,Peugeot Persia Pars,10,103,635,589
434_jpg.rf.c1cb78dff7bf709bd5fcebaf5b18f23a.jpg,640,640,Peugeot Persia Pars,0,23,635,568
218_jpg.rf.c1f0eaf51acf7eadbf9dca31d1b25b80.jpg,640,640,Peugeot Persia Pars,0,0,640,640
425_jpg.rf.c1f9cb90a0f3ecb085acfdfcf23f329a.jpg,640,640,Saipa Quik,21,93,619,632
295_jpg.rf.c1f9e774f17924dacd3e85b6ba673592.jpg,640,640,Renault Tondar 90,0,0,640,640
470_jpeg.rf.c213f9957039cd9f30de82c3e83b2fb5.jpg,640,640,Peugeot 206,5,108,640,571
wYB3xx9z_jpg.rf.c202654aa3a153cffab121c503c63199.jpg,640,640,Pride Saipa131,0,0,640,640
427_jpg.rf.c242a7df1349232c0179e0f7a19f5017.jpg,640,640,Peugeot 206,0,21,540,426
465_jpg.rf.c27c6c06b0ecd3ea86b19340f623da2e.jpg,640,640,Saipa Quik,136,21,505,593
QNGUK3N_jpg.rf.c241b7a8167e56da2fddb418acbaed6c.jpg,640,640,Pride Saipa131,0,22,640,640
BJ40JC1_jpg.rf.c26ea47d045242724c48b37acd5bf5b2.jpg,640,640,Pride Saipa131,0,0,640,563
299_jpeg.rf.c2638d02d23a7d488356b78345f723eb.jpg,640,640,Peugeot 206,0,138,637,527
wY1p9xDM_jpg.rf.c285c071166dc03c7f1d47f2e8b60df5.jpg,640,640,Pride Saipa131,126,116,634,487
349_jpg.rf.c2895dcb7423479f91bd53ce91b2774c.jpg,640,640,Peugeot 206,0,139,640,640
40_jpg.rf.c28fe3d3bddf415b462a3de1fad27689.jpg,640,640,Peugeot 206,49,112,569,633
419_jpeg.rf.c299160b7c08aa12dfc06e97b750f3a2.jpg,640,640,Peugeot Persia Pars,0,0,640,529
29_jpg.rf.c28a7a96ef3e8aa838b76cd0ee4d53ca.jpg,640,640,Pride Saipa111,21,69,640,635
453_jpg.rf.c29e6a8735adbb9f09b0877a7598e679.jpg,640,640,Peugeot Persia Pars,54,214,606,546
187_jpg.rf.c2bbbfe54e5cdd887547992ef250f440.jpg,640,640,Saipa Quik,0,61,640,559
KW7_jpg.rf.c2a85b87d45aabafe0bd2889800df6b5.jpg,640,640,Pride Saipa131,0,201,427,624
315_jpg.rf.c2cdc0f77c1582432f0b14eeebd831b5.jpg,640,640,Peugeot 206,0,27,640,585
445_jpg.rf.c2dce658e81ff778f7d732715c4e4ee4.jpg,640,640,Peugeot Persia Pars,0,0,640,604
77_jpg.rf.c2dbeb2522f95b01a0f0b644539be759.jpg,640,640,Peugeot Persia Pars,45,30,638,631
455_jpg.rf.c3063701d37cd501fa15ec8500438f93.jpg,640,640,Peugeot Persia Pars,0,83,640,566
335_jpg.rf.c30db0eaa01e818abd3ca11863ce21b1.jpg,640,640,Pride Saipa111,241,396,591,640
222_jpg.rf.c32a4db5c6b00b48abbe8172bee7ae14.jpg,640,640,Peugeot 206,31,161,566,608
392_jpg.rf.c32bba532e0a6de6b3109d5305604c61.jpg,640,640,Pride Saipa111,0,0,640,640
65_jpg.rf.c32ec815543c63e7420343a2759b558f.jpg,640,640,Peugeot Persia Pars,6,54,637,593
PYSJYE_jpg.rf.c34d487669a14d14b72d5f2184850228.jpg,640,640,Pride Saipa131,6,132,582,508
278_jpg.rf.c34d3cfc2a6712b1f3f7a07965f7ee20.jpg,640,640,Peugeot 206,22,231,637,631
300_jpg.rf.c343422bea06ccf67ad94bced8d8ce06.jpg,640,640,Pride Saipa111,26,77,497,620
388_jpg.rf.c3446a6d35a0a50fc8523de49619edb1.jpg,640,640,Peugeot 206,78,47,612,640
388_jpg.rf.c3446a6d35a0a50fc8523de49619edb1.jpg,640,640,Peugeot 206,79,110,217,283
NUR_jpg.rf.c30feee00173c529880fff1130d09f59.jpg,640,640,Pride Saipa131,2,126,585,640
252_jpg.rf.c37a4c8620f6b94f63dc13a5af0e835f.jpg,640,640,Renault Tondar 90,29,162,592,638
7BXR3CAO5M_jpg.rf.c3564524c72d578814bbb64d61df486c.jpg,640,640,Pride Saipa131,1,60,499,537
107_jpg.rf.c382f9cc5f663560d59920991e9379f3.jpg,640,640,Peugeot Persia Pars,0,9,640,640
207_jpg.rf.c37ec4093833b725f453d645aa4a69a5.jpg,640,640,Peugeot Persia Pars,2,127,614,634
AZNdkPRB-500x500_jpg.rf.c38fd461c1bbe12a257f1b12160fe669.jpg,640,640,Pride Saipa131,125,167,590,492
N3K0D6DX_jpg.rf.c387edda6b96905839484627d55c617c.jpg,640,640,Pride Saipa131,0,77,640,640
298_jpg.rf.c3af4d085867bdd9fbc6fb9018753025.jpg,640,640,Renault Tondar 90,86,155,572,571
SL8Z_jpg.rf.c3c976e4845fa3f762f4cc5d860e428b.jpg,640,640,Pride Saipa131,116,47,553,567
474_jpg.rf.c38bef4494ea6c7dbab9947ac8d4d021.jpg,640,640,Pride Saipa111,0,25,640,640
94JS0O_jpg.rf.c3c1bf632e43f58a0e734a7dbe0a30f9.jpg,640,640,Pride Saipa131,0,60,624,531
236_jpg.rf.c3d68beb5f81304bc1f81b016c4017e8.jpg,640,640,Pride Saipa111,0,0,640,630
479_jpg.rf.c3d2132e6db18051675c00b380f596ae.jpg,640,640,Saipa Quik,0,15,640,640
11_jpg.rf.c3df1cd7d5db16dffc6bd74108990cd9.jpg,640,640,Saipa Quik,6,7,573,640
168_jpg.rf.c3f65814986fa67a5a843e943cf04c7b.jpg,640,640,Peugeot Persia Pars,0,0,640,603
473_jpg.rf.c40e3321e898384e10b793bb0d44b2c2.jpg,640,640,Renault Tondar 90,18,93,616,640
31_jpg.rf.c4015904aa750d949ceb16740ee162d7.jpg,640,640,Renault Tondar 90,6,0,640,607
225_jpg.rf.c40f4fddbc9750286135d452901bbefd.jpg,640,640,Renault Tondar 90,47,19,624,640
476_jpg.rf.c43724101daed598e50a5f5af163af6e.jpg,640,640,Renault Tondar 90,19,64,609,577
